orden_id;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
77718PF40A;5001;Medellin;Antioquia
43514PB97A;44001;Riohacha;La guajira
71161PS50A;23001;Monteria;Cordoba
46829PK18A;70001;Sincelejo;Sucre
38026PQ96A;52480;Nariño;Nariño
10806PP41A;54003;Abrego;Norte de santander
90899PF87A;52378;La cruz;Nariño
111979PN21A;50001;Villavicencio;Meta
7888PK50A;52473;Mosquera;Nariño
97468PM94A;52480;Nariño;Nariño
32813PI47A;85001;Yopal;Casanare
89759PH88B;18001;Florencia;Caqueta
93726PS55A;47001;Santa marta;Magdalena
4360PQ15A;68001;Bucaramanga;Santander
78655PI31A;52354;Imues;Nariño
75978PJ80A;52435;Mallama;Nariño
105813PB64A;13006;Achi;Bolivar
51767PD91A;19001;Popayan;Cauca
93345PN50A;52323;Gualmatan;Nariño
27221PC90A;52110;Buesaco;Nariño
108558PG12A;52385;La llanada;Nariño
96457PF30A;68001;Bucaramanga;Santander
108767PO82A;66001;Pereira;Risaralda
84386PA34A;17001;Manizales;Caldas
63529PS97A;70001;Sincelejo;Sucre
62205PH84A;50006;Acacias;Meta
38097PO98B;5001;Medellin;Antioquia
102108PT39A;23001;Monteria;Cordoba
105721PQ78B;13001;Cartagena;Bolivar
7165PJ31A;8001;Barranquilla;Atlantico
71626PL98A;52001;Pasto;Nariño
103772PI84A;52435;Mallama;Nariño
105789PE61A;52051;Arboleda;Nariño
28662PG93A;52356;Ipiales;Nariño
5407PJ70B;50006;Acacias;Meta
54701PI26A;52051;Arboleda;Nariño
51879PH18A;17001;Manizales;Caldas
16454PB23A;5001;Medellin;Antioquia
31669PF87A;66001;Pereira;Risaralda
12397PM62A;52399;La union;Nariño
17907PK15A;17001;Manizales;Caldas
99981PA16C;50006;Acacias;Meta
106479PE13A;85001;Yopal;Casanare
38058PK14A;52490;Olaya herrera;Nariño
55385PJ84A;5001;Medellin;Antioquia
74344PM46A;52565;Providencia;Nariño
25797PA72A;25001;Agua de dios;Cundinamarca
52832PQ48A;50001;Villavicencio;Meta
39588PR88B;76001;Cali;Valle del cauca
27082PF45A;5001;Medellin;Antioquia
110879PR87A;52203;Colon;Nariño
46416PP81A;52473;Mosquera;Nariño
42806PR83A;52001;Pasto;Nariño
83053PI94A;50001;Villavicencio;Meta
81484PI45A;52435;Mallama;Nariño
110353PM62A;68001;Bucaramanga;Santander
80566PR38A;50686;San juanito;Meta
73066PB15A;54001;Cucuta;Norte de santander
104115PM62A;85001;Yopal;Casanare
36384PI30A;50686;San juanito;Meta
13482PM15A;76001;Cali;Valle del cauca
62286PR37A;25001;Agua de dios;Cundinamarca
36549PK44A;52240;Chachagui;Nariño
92673PE66A;8001;Barranquilla;Atlantico
98872PS44B;54003;Abrego;Norte de santander
69439PN75A;76001;Cali;Valle del cauca
18758PJ98A;52435;Mallama;Nariño
108750PC93A;17001;Manizales;Caldas
72408PA74A;85001;Yopal;Casanare
40996PC82A;66001;Pereira;Risaralda
78210PT75A;54003;Abrego;Norte de santander
76384PR75A;52565;Providencia;Nariño
79410PA79A;68001;Bucaramanga;Santander
39715PR79A;52051;Arboleda;Nariño
3938PI89A;54003;Abrego;Norte de santander
84893PE87A;52435;Mallama;Nariño
91091PE28B;20001;Valledupar;Cesar
52193PT22A;52323;Gualmatan;Nariño
43644PP19A;52411;Linares;Nariño
78314PB82A;52203;Colon;Nariño
6773PJ44A;52203;Colon;Nariño
72301PK50A;76001;Cali;Valle del cauca
95835PQ69A;52473;Mosquera;Nariño
36378PP93A;50683;San juan de arama;Meta
2773PN37A;50683;San juan de arama;Meta
65494PQ42A;15001;Tunja;Boyaca
51131PA10C;19001;Popayan;Cauca
37024PR97A;52207;Consaca;Nariño
13807PQ14A;52418;Los andes;Nariño
81367PE39A;52399;La union;Nariño
88480PI69A;70001;Sincelejo;Sucre
47469PG31A;52323;Gualmatan;Nariño
26834PG46A;52203;Colon;Nariño
107566PR81A;54003;Abrego;Norte de santander
35284PM63A;52381;La florida;Nariño
49313PE46B;85001;Yopal;Casanare
92686PK35A;52427;Magui;Nariño
20883PA16B;70001;Sincelejo;Sucre
30413PG16A;66001;Pereira;Risaralda
23158PN50A;52210;Contadero;Nariño
104563PT22A;70001;Sincelejo;Sucre
56425PD36A;95001;San jose del guaviare;Guaviare
87845PE67A;52051;Arboleda;Nariño
2PA11A;8001;Barranquilla;Atlantico
23872PI37A;50006;Acacias;Meta
26508PQ54A;52399;La union;Nariño
6446PL48C;85001;Yopal;Casanare
49925PH68A;54003;Abrego;Norte de santander
43654PB33A;52381;La florida;Nariño
64000PQ84B;52490;Olaya herrera;Nariño
103373PC83C;50006;Acacias;Meta
36879PD88A;50683;San juan de arama;Meta
111725PM15A;25001;Agua de dios;Cundinamarca
8020PS91A;52210;Contadero;Nariño
13702PG13A;76001;Cali;Valle del cauca
37152PA35A;18001;Florencia;Caqueta
19968PK31A;52210;Contadero;Nariño
59443PN79A;66001;Pereira;Risaralda
112326PG92A;94001;Inirida;Guainia
71804PA77A;11001;Bogota d.c.;Bogota d.c.
35038PF31A;11001;Bogota d.c.;Bogota d.c.
13641PE39A;50001;Villavicencio;Meta
78044PQ67A;41006;Acevedo;Huila
36284PR19A;70001;Sincelejo;Sucre
93498PQ27A;52473;Mosquera;Nariño
50554PG25B;54003;Abrego;Norte de santander
49542PT98A;5002;Abejorral;Antioquia
15783PO23A;52381;La florida;Nariño
48826PK23A;52411;Linares;Nariño
78962PB35B;52356;Ipiales;Nariño
30371PI62A;50001;Villavicencio;Meta
61938PM28A;85001;Yopal;Casanare
49549PR29A;5001;Medellin;Antioquia
67016PT97A;52418;Los andes;Nariño
110427PG18A;68001;Bucaramanga;Santander
49338PN28A;52399;La union;Nariño
22039PM12A;52207;Consaca;Nariño
62079PO30A;52405;Leiva;Nariño
94519PK76A;52381;La florida;Nariño
49398PH86A;68001;Bucaramanga;Santander
64903PC20A;50001;Villavicencio;Meta
18692PE68A;95001;San jose del guaviare;Guaviare
65370PN33A;52411;Linares;Nariño
15895PA66A;81001;Arauca;Arauca
57294PJ14A;76001;Cali;Valle del cauca
34067PQ26A;52427;Magui;Nariño
40120PS21A;50001;Villavicencio;Meta
39963PQ25A;8001;Barranquilla;Atlantico
84583PS93A;5001;Medellin;Antioquia
6207PI94A;97001;Mitu;Vaupes
63461PK43B;52323;Gualmatan;Nariño
1564PA53A;8001;Barranquilla;Atlantico
107631PB12A;15001;Tunja;Boyaca
20090PN54A;52390;La tola;Nariño
25637PC62A;44001;Riohacha;La guajira
80107PL22A;11001;Bogota d.c.;Bogota d.c.
20029PQ57A;95001;San jose del guaviare;Guaviare
37568PI80A;50001;Villavicencio;Meta
93371PI17A;50686;San juanito;Meta
56044PF74A;19001;Popayan;Cauca
62628PG96A;52323;Gualmatan;Nariño
98390PD37A;52210;Contadero;Nariño
52253PA50A;19001;Popayan;Cauca
17198PS57A;52203;Colon;Nariño
100339PB37A;52381;La florida;Nariño
32214PL67A;52565;Providencia;Nariño
85918PE21C;70001;Sincelejo;Sucre
103404PE42A;52323;Gualmatan;Nariño
30997PB34A;94001;Inirida;Guainia
26700PO67A;52051;Arboleda;Nariño
99378PA21A;23001;Monteria;Cordoba
81105PI18A;52405;Leiva;Nariño
3903PI60A;11001;Bogota d.c.;Bogota d.c.
60756PL54A;85001;Yopal;Casanare
18702PI34B;85001;Yopal;Casanare
19537PH53A;11001;Bogota d.c.;Bogota d.c.
69239PB64C;19001;Popayan;Cauca
43847PF90A;52378;La cruz;Nariño
64415PP30A;52560;Potosi;Nariño
105902PM88A;52520;Francisco pizarro;Nariño
35831PG44A;85001;Yopal;Casanare
35884PJ10A;52411;Linares;Nariño
46347PA72A;52210;Contadero;Nariño
33334PL27B;50686;San juanito;Meta
79887PE30A;50006;Acacias;Meta
4726PF12A;52381;La florida;Nariño
47844PK61A;52323;Gualmatan;Nariño
41364PP33A;66001;Pereira;Risaralda
41623PL26A;54003;Abrego;Norte de santander
56665PM61B;52565;Providencia;Nariño
44092PL31A;52207;Consaca;Nariño
103303PK69A;52473;Mosquera;Nariño
61211PA93A;97001;Mitu;Vaupes
26196PO74A;54003;Abrego;Norte de santander
23469PK67B;52210;Contadero;Nariño
56150PM22A;52473;Mosquera;Nariño
65063PN17C;52473;Mosquera;Nariño
59131PL11E;50001;Villavicencio;Meta
5560PL71B;15001;Tunja;Boyaca
29652PP49A;76001;Cali;Valle del cauca
5398PT62A;52210;Contadero;Nariño
59339PI58A;52378;La cruz;Nariño
60264PC93A;52051;Arboleda;Nariño
22765PC16B;50001;Villavicencio;Meta
102556PL32A;52210;Contadero;Nariño
67951PA73A;68001;Bucaramanga;Santander
7585PL77A;50683;San juan de arama;Meta
17797PR44A;27006;Acandi;Choco
105084PS93A;15001;Tunja;Boyaca
40161PQ49A;91001;Leticia;Amazonas
29304PA40A;94001;Inirida;Guainia
3134PE14A;52480;Nariño;Nariño
30199PL49A;76001;Cali;Valle del cauca
62118PS83A;50686;San juanito;Meta
17549PN42A;44001;Riohacha;La guajira
50718PM36A;99001;Puerto carreño;Vichada
28326PF80A;52418;Los andes;Nariño
53948PB99A;18001;Florencia;Caqueta
95025PQ29A;94001;Inirida;Guainia
32790PF45A;52405;Leiva;Nariño
28070PL48A;66001;Pereira;Risaralda
7058PB70A;68001;Bucaramanga;Santander
61204PD46A;52323;Gualmatan;Nariño
20100PI85A;52480;Nariño;Nariño
94720PM17A;52203;Colon;Nariño
12738PI59A;52051;Arboleda;Nariño
39646PI33A;52480;Nariño;Nariño
91180PE25A;54003;Abrego;Norte de santander
41852PM55A;52323;Gualmatan;Nariño
82073PA34B;52427;Magui;Nariño
83425PN87A;8001;Barranquilla;Atlantico
85732PC88A;97001;Mitu;Vaupes
53186PB52A;52001;Pasto;Nariño
101054PO74B;68001;Bucaramanga;Santander
66718PN93A;52435;Mallama;Nariño
48661PS77B;11001;Bogota d.c.;Bogota d.c.
76241PO27A;52356;Ipiales;Nariño
108436PE34A;23001;Monteria;Cordoba
71113PC81A;76001;Cali;Valle del cauca
94386PH40A;66001;Pereira;Risaralda
4516PR40A;85001;Yopal;Casanare
91053PI14B;52210;Contadero;Nariño
53177PM49A;50006;Acacias;Meta
50529PR66A;52490;Olaya herrera;Nariño
8518PE49A;52323;Gualmatan;Nariño
51586PI51C;54003;Abrego;Norte de santander
51650PQ60A;54001;Cucuta;Norte de santander
27654PM23A;52411;Linares;Nariño
1138PC46A;50001;Villavicencio;Meta
37068PP47A;52378;La cruz;Nariño
4709PF80B;52405;Leiva;Nariño
91540PK45A;85001;Yopal;Casanare
66474PL80A;52385;La llanada;Nariño
60789PA15A;19001;Popayan;Cauca
27589PI33A;50001;Villavicencio;Meta
55738PK58A;68001;Bucaramanga;Santander
12059PO16B;27001;Quibdo;Choco
38315PM56A;52203;Colon;Nariño
44964PM34A;52427;Magui;Nariño
23768PA85A;52323;Gualmatan;Nariño
13307PA27B;52203;Colon;Nariño
84950PA18A;54003;Abrego;Norte de santander
55201PG36A;54003;Abrego;Norte de santander
47731PT92A;70001;Sincelejo;Sucre
62159PI34A;52323;Gualmatan;Nariño
105581PT46A;52427;Magui;Nariño
13323PA79A;13006;Achi;Bolivar
83661PM80A;52323;Gualmatan;Nariño
45591PL82A;52411;Linares;Nariño
4687PO86A;66001;Pereira;Risaralda
38677PT50A;52323;Gualmatan;Nariño
35590PB72A;5001;Medellin;Antioquia
106155PL75A;52323;Gualmatan;Nariño
88542PL64A;94001;Inirida;Guainia
59938PQ11B;50001;Villavicencio;Meta
81254PB66A;52001;Pasto;Nariño
101508PB43A;52399;La union;Nariño
82069PC61A;17001;Manizales;Caldas
68537PT50A;85001;Yopal;Casanare
1547PJ51A;54003;Abrego;Norte de santander
73889PM32A;52203;Colon;Nariño
106249PJ36A;5001;Medellin;Antioquia
5617PD84A;52001;Pasto;Nariño
110073PA39B;27001;Quibdo;Choco
40625PK88A;70001;Sincelejo;Sucre
91192PF54A;54003;Abrego;Norte de santander
49494PR96B;76001;Cali;Valle del cauca
15189PJ38A;17001;Manizales;Caldas
38354PS45A;5002;Abejorral;Antioquia
10756PD74A;94001;Inirida;Guainia
63285PB12A;23001;Monteria;Cordoba
3995PD52A;52210;Contadero;Nariño
76115PQ48A;50686;San juanito;Meta
2252PQ27A;23001;Monteria;Cordoba
39386PB22A;52083;Belen;Nariño
41774PI61B;23001;Monteria;Cordoba
54824PL36A;50001;Villavicencio;Meta
111713PG22A;81001;Arauca;Arauca
78172PT39A;88001;San andres;San andres
83427PF13A;94001;Inirida;Guainia
63708PE66A;50686;San juanito;Meta
75992PC42A;44001;Riohacha;La guajira
63500PA64A;50001;Villavicencio;Meta
6919PK89A;70001;Sincelejo;Sucre
48733PB93A;50001;Villavicencio;Meta
83969PE43B;8001;Barranquilla;Atlantico
57426PK63A;44001;Riohacha;La guajira
35248PS29A;52203;Colon;Nariño
7436PH53A;50686;San juanito;Meta
5460PL77B;52001;Pasto;Nariño
84631PQ66A;20001;Valledupar;Cesar
14780PT68A;88001;San andres;San andres
29232PI89A;52001;Pasto;Nariño
37346PQ78A;52385;La llanada;Nariño
101117PR50A;52323;Gualmatan;Nariño
68769PO36A;54003;Abrego;Norte de santander
108876PL76A;52405;Leiva;Nariño
108153PE33A;91001;Leticia;Amazonas
23573PN73A;52560;Potosi;Nariño
92572PI70A;66001;Pereira;Risaralda
86806PB35A;11001;Bogota d.c.;Bogota d.c.
31392PP44A;76001;Cali;Valle del cauca
66068PG97B;52405;Leiva;Nariño
74203PC44B;52427;Magui;Nariño
51PN90A;52399;La union;Nariño
53686PI51A;52051;Arboleda;Nariño
85643PE56B;68001;Bucaramanga;Santander
105390PO55C;52378;La cruz;Nariño
38529PS42A;94001;Inirida;Guainia
102613PP84A;52381;La florida;Nariño
90924PD37A;52418;Los andes;Nariño
65568PO70B;52418;Los andes;Nariño
93929PK37A;52385;La llanada;Nariño
77248PG58B;54003;Abrego;Norte de santander
29827PR30B;94001;Inirida;Guainia
91343PK33A;18001;Florencia;Caqueta
98453PM65A;5002;Abejorral;Antioquia
77598PB22A;54003;Abrego;Norte de santander
16190PI80A;66001;Pereira;Risaralda
87216PN42A;52210;Contadero;Nariño
73668PO13A;54003;Abrego;Norte de santander
101127PH40A;73001;Ibague;Tolima
107592PS37A;52490;Olaya herrera;Nariño
79190PK42A;52473;Mosquera;Nariño
87268PT73A;18001;Florencia;Caqueta
34055PH72A;13001;Cartagena;Bolivar
50677PK40C;52323;Gualmatan;Nariño
10839PB91J;52354;Imues;Nariño
4945PD77A;25001;Agua de dios;Cundinamarca
75931PE29A;52480;Nariño;Nariño
59505PR77A;50686;San juanito;Meta
10343PF78A;52480;Nariño;Nariño
28468PB76A;19001;Popayan;Cauca
52197PR24A;66001;Pereira;Risaralda
60973PO53A;8001;Barranquilla;Atlantico
19797PS45A;50686;San juanito;Meta
97115PI33A;54001;Cucuta;Norte de santander
85557PJ89B;52490;Olaya herrera;Nariño
104923PF37B;23001;Monteria;Cordoba
76273PA35A;52480;Nariño;Nariño
92807PA74A;54003;Abrego;Norte de santander
66809PE27A;19001;Popayan;Cauca
10635PT70A;52427;Magui;Nariño
73760PK85A;52001;Pasto;Nariño
110652PF26A;52427;Magui;Nariño
75961PD17A;52405;Leiva;Nariño
29804PN32A;70001;Sincelejo;Sucre
111665PA81A;5001;Medellin;Antioquia
88274PT57A;95001;San jose del guaviare;Guaviare
13587PK74A;52378;La cruz;Nariño
96112PO93A;86001;Mocoa;Putumayo
87614PD33B;66001;Pereira;Risaralda
64843PA70A;52083;Belen;Nariño
44347PR42A;50683;San juan de arama;Meta
73734PP21A;95001;San jose del guaviare;Guaviare
41063PN24A;81001;Arauca;Arauca
79163PJ70A;70001;Sincelejo;Sucre
82773PC92A;52323;Gualmatan;Nariño
109466PL43A;17001;Manizales;Caldas
27137PR49B;94001;Inirida;Guainia
25016PL34A;52480;Nariño;Nariño
25842PN54A;27001;Quibdo;Choco
12899PN90A;76001;Cali;Valle del cauca
91600PO58A;50001;Villavicencio;Meta
69046PE67A;52427;Magui;Nariño
22448PO71A;11001;Bogota d.c.;Bogota d.c.
99281PS64A;52435;Mallama;Nariño
64649PA31A;52473;Mosquera;Nariño
34458PT24A;50006;Acacias;Meta
8236PD26A;97001;Mitu;Vaupes
96682PF16A;66001;Pereira;Risaralda
83776PH61C;52411;Linares;Nariño
56031PT51A;17001;Manizales;Caldas
92255PJ63A;66001;Pereira;Risaralda
60862PT60A;81001;Arauca;Arauca
65618PG70A;50683;San juan de arama;Meta
35863PL49A;66001;Pereira;Risaralda
19040PE91A;52490;Olaya herrera;Nariño
60017PQ83A;97001;Mitu;Vaupes
59975PH21D;11001;Bogota d.c.;Bogota d.c.
73922PG56A;81001;Arauca;Arauca
37590PD66A;52203;Colon;Nariño
34624PH64A;50001;Villavicencio;Meta
110647PA79A;54003;Abrego;Norte de santander
111562PO86D;25001;Agua de dios;Cundinamarca
80666PT51B;52435;Mallama;Nariño
85090PR70A;52210;Contadero;Nariño
87065PF56A;27001;Quibdo;Choco
43397PL81A;52323;Gualmatan;Nariño
76143PJ83A;54003;Abrego;Norte de santander
67038PM63A;52051;Arboleda;Nariño
65079PK95A;70001;Sincelejo;Sucre
3394PB59A;50001;Villavicencio;Meta
72055PO88A;5001;Medellin;Antioquia
93012PC90A;70001;Sincelejo;Sucre
81621PE97A;54003;Abrego;Norte de santander
12206PT85A;52480;Nariño;Nariño
5755PK97A;76001;Cali;Valle del cauca
62319PN56A;52051;Arboleda;Nariño
94805PT33A;52418;Los andes;Nariño
42716PB63A;11001;Bogota d.c.;Bogota d.c.
17800PF23A;52378;La cruz;Nariño
52089PR54A;52203;Colon;Nariño
81862PP51A;66001;Pereira;Risaralda
4906PP18C;19001;Popayan;Cauca
9521PL21A;23001;Monteria;Cordoba
64362PE52A;50686;San juanito;Meta
17040PN44A;50006;Acacias;Meta
82370PB87A;68001;Bucaramanga;Santander
70003PD12B;97001;Mitu;Vaupes
88968PI64A;8001;Barranquilla;Atlantico
40054PH91A;97001;Mitu;Vaupes
79055PI41A;17001;Manizales;Caldas
6325PH21A;52418;Los andes;Nariño
20945PK29A;17001;Manizales;Caldas
81013PH77A;8001;Barranquilla;Atlantico
62920PO44A;52560;Potosi;Nariño
109624PD33A;50683;San juan de arama;Meta
9882PS78D;23001;Monteria;Cordoba
88219PD68B;91001;Leticia;Amazonas
9270PI61A;50006;Acacias;Meta
93434PM98A;52210;Contadero;Nariño
68080PR41A;19001;Popayan;Cauca
14852PR14A;19001;Popayan;Cauca
43877PR28A;85001;Yopal;Casanare
26563PG34B;52480;Nariño;Nariño
27296PD92A;70001;Sincelejo;Sucre
57995PN96A;52323;Gualmatan;Nariño
64737PC12A;52435;Mallama;Nariño
63893PT32A;54003;Abrego;Norte de santander
16319PR24F;25001;Agua de dios;Cundinamarca
73267PS61A;52210;Contadero;Nariño
108218PL15B;54003;Abrego;Norte de santander
94913PA12A;18001;Florencia;Caqueta
46617PJ35A;50683;San juan de arama;Meta
63018PJ11A;97001;Mitu;Vaupes
61140PJ70A;13001;Cartagena;Bolivar
73253PG78A;52480;Nariño;Nariño
19233PG71A;23001;Monteria;Cordoba
20301PC37A;52210;Contadero;Nariño
83212PT63C;50006;Acacias;Meta
52346PQ62A;76001;Cali;Valle del cauca
93990PF50D;52323;Gualmatan;Nariño
1609PO45A;17001;Manizales;Caldas
80063PT87A;52399;La union;Nariño
29990PQ42A;50686;San juanito;Meta
56190PB86A;50686;San juanito;Meta
63831PO18A;50683;San juan de arama;Meta
56681PE43A;23001;Monteria;Cordoba
39111PT82A;52405;Leiva;Nariño
101862PB92A;70001;Sincelejo;Sucre
97335PF45B;8001;Barranquilla;Atlantico
18926PL63B;52001;Pasto;Nariño
52378PN13A;52207;Consaca;Nariño
38750PM57A;54003;Abrego;Norte de santander
109663PK25A;52210;Contadero;Nariño
102367PN35A;23001;Monteria;Cordoba
19495PI47A;52203;Colon;Nariño
37939PN71A;17001;Manizales;Caldas
26034PA98A;17001;Manizales;Caldas
96105PT98A;23001;Monteria;Cordoba
21648PC11A;44001;Riohacha;La guajira
47326PE54A;85001;Yopal;Casanare
74431PT60A;50006;Acacias;Meta
56631PF45B;70001;Sincelejo;Sucre
111982PA65A;27001;Quibdo;Choco
50107PS39A;52083;Belen;Nariño
100491PQ38A;52405;Leiva;Nariño
38098PD99A;85001;Yopal;Casanare
75310PF18A;52427;Magui;Nariño
6771PO45B;52411;Linares;Nariño
44144PA44A;50001;Villavicencio;Meta
46990PD52A;17001;Manizales;Caldas
38587PE50A;91001;Leticia;Amazonas
78579PR96A;70001;Sincelejo;Sucre
66321PO27C;27001;Quibdo;Choco
89306PP95C;94001;Inirida;Guainia
12176PF53A;52399;La union;Nariño
38975PS80A;5001;Medellin;Antioquia
34397PO55A;17001;Manizales;Caldas
28924PG42A;8001;Barranquilla;Atlantico
66186PL27A;68001;Bucaramanga;Santander
106898PI40B;17001;Manizales;Caldas
81811PM40A;70001;Sincelejo;Sucre
77782PE86A;52480;Nariño;Nariño
2911PR43A;52480;Nariño;Nariño
32554PB46B;19001;Popayan;Cauca
55758PP32A;17001;Manizales;Caldas
74548PD60A;54003;Abrego;Norte de santander
106520PG45A;73001;Ibague;Tolima
74803PF67A;17001;Manizales;Caldas
54117PM82A;50683;San juan de arama;Meta
28870PL22A;76001;Cali;Valle del cauca
92067PI10A;50686;San juanito;Meta
104502PL27B;19001;Popayan;Cauca
48128PM49A;54001;Cucuta;Norte de santander
102416PH18A;54003;Abrego;Norte de santander
57103PT46A;66001;Pereira;Risaralda
61462PF56A;52405;Leiva;Nariño
9137PI27A;52323;Gualmatan;Nariño
53406PD98A;52435;Mallama;Nariño
38358PB92A;50686;San juanito;Meta
46448PH33A;91001;Leticia;Amazonas
63525PP21A;52210;Contadero;Nariño
70008PL76A;52490;Olaya herrera;Nariño
22380PM45A;52001;Pasto;Nariño
43245PI68C;52001;Pasto;Nariño
25042PK20A;52385;La llanada;Nariño
74568PL55A;54003;Abrego;Norte de santander
83628PD40A;50001;Villavicencio;Meta
69681PS16A;54003;Abrego;Norte de santander
55556PK73A;5002;Abejorral;Antioquia
13455PB83C;11001;Bogota d.c.;Bogota d.c.
21011PL60A;94001;Inirida;Guainia
22146PB87A;52381;La florida;Nariño
70874PF52A;52210;Contadero;Nariño
41874PM98A;91001;Leticia;Amazonas
44326PT66A;52418;Los andes;Nariño
96301PP17A;50686;San juanito;Meta
68727PQ85A;19001;Popayan;Cauca
46220PI15A;50006;Acacias;Meta
83197PL81A;52480;Nariño;Nariño
9035PO88A;52473;Mosquera;Nariño
81612PE69A;50006;Acacias;Meta
75873PR86A;52411;Linares;Nariño
102904PK30A;5002;Abejorral;Antioquia
42463PC77A;25001;Agua de dios;Cundinamarca
28402PM33A;17001;Manizales;Caldas
9071PQ44A;52565;Providencia;Nariño
6081PB18A;52051;Arboleda;Nariño
27177PD53A;68001;Bucaramanga;Santander
105550PI64A;52001;Pasto;Nariño
77187PN89E;23001;Monteria;Cordoba
101454PJ45A;85001;Yopal;Casanare
24481PF36A;5001;Medellin;Antioquia
42408PP79A;52356;Ipiales;Nariño
39704PJ39A;44001;Riohacha;La guajira
91556PO54A;52381;La florida;Nariño
62257PS27A;52560;Potosi;Nariño
26749PK42A;50001;Villavicencio;Meta
18440PK87A;52411;Linares;Nariño
48104PT58A;85001;Yopal;Casanare
70768PO24A;91001;Leticia;Amazonas
28869PC49A;76001;Cali;Valle del cauca
101893PM79A;52079;Barbacoas;Nariño
27335PE79A;52565;Providencia;Nariño
16353PH13A;85001;Yopal;Casanare
11932PB32A;70001;Sincelejo;Sucre
83183PP71A;73001;Ibague;Tolima
32166PB55A;52427;Magui;Nariño
9667PK67D;5001;Medellin;Antioquia
38418PR10A;54003;Abrego;Norte de santander
30695PO81A;95001;San jose del guaviare;Guaviare
71132PH57B;52473;Mosquera;Nariño
75004PN19A;52001;Pasto;Nariño
23661PG50A;63001;Armenia;Quindio
48675PI36B;50001;Villavicencio;Meta
39812PR56A;54001;Cucuta;Norte de santander
63681PN68A;5001;Medellin;Antioquia
50059PG46A;19001;Popayan;Cauca
45210PK60A;50006;Acacias;Meta
97490PL48A;5002;Abejorral;Antioquia
47912PD30A;50006;Acacias;Meta
72194PS63B;52210;Contadero;Nariño
102116PE36A;52480;Nariño;Nariño
